Date,Value,Return,Weights
124,776.6815279512355,0.34761996936661943,"[('YPA', 1, 0.020818164848925777), ('AOX', 1, 0.01330694375217247), ('KWE', 1, 0.04354971240755952), ('VSR', 1, 0.05605539889369197), ('VWR', 1, -0.021098355569345213), ('ZNX', 1, 0.015507124895222171), ('MWN', 1, 0.02357723577235777), ('MZJ', 1, 0.01953447073000579), ('VEO', 1, 0.017847358121330734), ('GJA', 1, 0.010811192764273609), ('TUW', 1, -0.013294657964708658), ('HBM', 1, -0.005012531328320806), ('WNF', 1, 0.0038131553860819016), ('ABM', 1, -0.0053322395406070625), ('RLR', 1, 0.028611965003546957), ('GPE', 1, -0.06928746928746929), ('BUL', 1, -0.011725768321512954), ('PKU', 1, 0.01394198335956835), ('VLK', 1, 0.017591623036649285), ('VYQ', 1, 0.007277701778385841), ('EVW', 1, -0.04711972391823729), ('NQW', 1, 0.010412926391382374), ('PHV', 1, 0.04187286949825793), ('DAI', 1, 0.010350584307178707), ('WGQ', 1, 0.024857839155158334), ('JFL', 1, -0.04994629430719655), ('RLF', 1, 0.020266010525167043), ('NFR', 1, -0.015301902398676634), ('ZKY', 1, 0.024518459069020924), ('STK', 1, 0.011779968863518476), ('OWG', 1, 0.007886830245368173), ('YLF', 1, 0.002680822826808204), ('CPM', 1, 0.019936263247609855), ('TGI', 1, 0.01250000000000003), ('MGW', 1, 0.013976812006543875), ('NTR', 1, 0.03299236421264957), ('KKD', 1, 0.023128663021673383), ('JPN', 1, 0.044276697283973834), ('CGS', 1, -0.00614334470989765), ('VOX', 1, -0.0017988846914913008)]"
125,807.0375677498898,0.03908428191762056,"[('YPA', 1, 0.003963491283827432), ('AOX', 1, 0.0035624056003798806), ('KWE', 1, 0.017322834645669343), ('VSR', 1, 0.014744396875091855), ('VWR', 1, -0.007606973058637147), ('ZNX', 1, -0.00701609574907147), ('MWN', 1, 0.0024622716441619385), ('MZJ', 1, 0.006594090202177308), ('VEO', 1, 0.011305083442282541), ('GJA', 1, -0.02453687521845522), ('TUW', 1, -0.005634492895639316), ('HBM', 1, 0.02267002518891673), ('WNF', 1, -0.007597340930674271), ('ABM', 1, -0.002061855670103171), ('RLR', 1, -0.00505747126436779), ('GPE', 1, 0.0010559662090812868), ('BUL', 1, -0.00889866998373368), ('PKU', 1, 0.025726325127522653), ('VLK', 1, -0.007546134321191072), ('VYQ', 1, 0.01314645806171223), ('EVW', 1, 0.007104053489343793), ('NQW', 1, 0.00035536602700774736), ('PHV', 1, -0.004371417240509062), ('DAI', 1, 0.016523463317911432), ('WGQ', 1, -0.005136334812935969), ('JFL', 1, 0.010175240248728078), ('RLF', 1, -0.012580010188361664), ('NFR', 1, 0.0), ('ZKY', 1, 0.0012012847127022303), ('STK', 1, -0.0006667692465507281), ('OWG', 1, -0.008321947584151057), ('YLF', 1, 0.0005823803473105339), ('CPM', 1, -0.0070483941287603465), ('TGI', 1, -0.021399176954732493), ('MGW', 1, 0.001227596366314636), ('NTR', 1, -0.0041841004184100025), ('KKD', 1, -0.010572450117258082), ('JPN', 1, 0.0008248317777295322), ('CGS', 1, 0.018681318681318674), ('VOX', 1, 0.010091908451973242)]"
126,747.4417792714394,-0.0738451230276803,"[('YPA', 1, -0.0018895837101625236), ('AOX', 1, -0.0018096610539383878), ('KWE', 1, -0.014705882352941138), ('VSR', 1, -0.01792052014724766), ('VWR', 1, 0.006707122325135767), ('ZNX', 1, -0.00540315876974227), ('MWN', 1, 0.013390381110847097), ('MZJ', 1, -0.00927013163586923), ('VEO', 1, -0.0010646387832698582), ('GJA', 1, -0.0028665615594095292), ('TUW', 1, -0.027839369302784), ('HBM', 1, -0.019704433497536856), ('WNF', 1, 0.004784688995215379), ('ABM', 1, 0.0012396694214876504), ('RLR', 1, -0.0005776340110905402), ('GPE', 1, 0.026898734177215083), ('BUL', 1, 0.0058891677930102285), ('PKU', 1, 0.0009729729729730099), ('VLK', 1, -0.012234741134996764), ('VYQ', 1, -0.00965147453083116), ('EVW', 1, 0.013831258644536654), ('NQW', 1, 0.0024511545293073754), ('PHV', 1, 0.013475100259815522), ('DAI', 1, -0.0019505851755527396), ('WGQ', 1, -0.004174899611192382), ('JFL', 1, 0.021404588696138795), ('RLF', 1, 0.005290007434689259), ('NFR', 1, -0.0281394372112557), ('ZKY', 1, -0.007602789645590437), ('STK', 1, 0.0005645657975774236), ('OWG', 1, -0.0003757515030060262), ('YLF', 1, -0.015820942907032166), ('CPM', 1, 0.007025246981339246), ('TGI', 1, 0.006728343145500426), ('MGW', 1, -0.004448959574020815), ('NTR', 1, -0.007843137254901992), ('KKD', 1, -0.0013988187752565031), ('JPN', 1, -0.029857291576299086), ('CGS', 1, 0.014023732470334498), ('VOX', 1, 0.008028545941124048)]"
127,808.7373186565717,0.08200710889466124,"[('YPA', 1, 0.014198824105429022), ('AOX', 1, -0.006066599091650376), ('KWE', 1, -0.017282010997643413), ('VSR', 1, -0.012165082618277687), ('VWR', 1, -0.002220812182741126), ('ZNX', 1, -0.011700793982448856), ('MWN', 1, 0.019233776387803034), ('MZJ', 1, 0.02847607759965066), ('VEO', 1, -0.0038824604141292577), ('GJA', 1, 0.0015092712376024722), ('TUW', 1, -0.10567663456664982), ('HBM', 1, 0.030150753768844137), ('WNF', 1, 0.012380952380952456), ('ABM', 1, -0.004952538175815098), ('RLR', 1, 0.03340654259623165), ('GPE', 1, -0.0521314843348742), ('BUL', 1, -0.011229484595450636), ('PKU', 1, 0.0384490765741441), ('VLK', 1, -0.007137858642407349), ('VYQ', 1, 0.024309691391445638), ('EVW', 1, -0.015143246930422913), ('NQW', 1, -0.008115099755483992), ('PHV', 1, 0.005091490511516214), ('DAI', 1, 0.02312703583061892), ('WGQ', 1, 0.006272602169808236), ('JFL', 1, 0.005752636625119869), ('RLF', 1, 0.0014077934078678528), ('NFR', 1, 0.012964563526361309), ('ZKY', 1, 0.012259863375451752), ('STK', 1, 0.003949730700179586), ('OWG', 1, -0.0026312492168902137), ('YLF', 1, 0.018924731182795754), ('CPM', 1, 0.0012353753360946696), ('TGI', 1, 0.00918964076858809), ('MGW', 1, -0.016010415567050254), ('NTR', 1, 0.023009599096555554), ('KKD', 1, 0.015603112840466891), ('JPN', 1, 0.019121269338231325), ('CGS', 1, 0.005585106382978746), ('VOX', 1, -0.007256637168141533)]"
128,902.9584949605521,0.1165040540734479,"[('YPA', 1, 0.010499979999999975), ('AOX', 1, 0.0002105654656514134), ('KWE', 1, 0.0), ('VSR', 1, 0.0011649192877349504), ('VWR', 1, -0.0028616852146263866), ('ZNX', 1, -0.004651162790697651), ('MWN', 1, 0.020251610923596088), ('MZJ', 1, 0.012312357846853684), ('VEO', 1, 0.006419564386702358), ('GJA', 1, -0.0031575170434158433), ('TUW', 1, 0.035704165485973306), ('HBM', 1, -0.03658536585365841), ('WNF', 1, 0.0028222013170272208), ('ABM', 1, 0.001244296972210748), ('RLR', 1, 0.0029082774049215983), ('GPE', 1, -0.04605797886751547), ('BUL', 1, -0.000970685303824445), ('PKU', 1, 0.001872074882995243), ('VLK', 1, -0.004369890047927858), ('VYQ', 1, 0.011919234631851554), ('EVW', 1, -0.005817980329685576), ('NQW', 1, 0.006716684530189439), ('PHV', 1, 0.008993836733424283), ('DAI', 1, 0.032792104425342174), ('WGQ', 1, 0.015265718919950422), ('JFL', 1, 0.005038812474465346), ('RLF', 1, 0.004514707635522552), ('NFR', 1, 0.001279863481228566), ('ZKY', 1, 0.0183423143171693), ('STK', 1, 0.011649294911097492), ('OWG', 1, 0.008668341708542865), ('YLF', 1, 0.005777754326720129), ('CPM', 1, 0.003919291624328582), ('TGI', 1, -0.0016556291390728123), ('MGW', 1, -0.014125303962237122), ('NTR', 1, -0.020560231820063404), ('KKD', 1, 0.0032182674993296496), ('JPN', 1, -0.009915181327168917), ('CGS', 1, -0.006744247553557327), ('VOX', 1, 0.04047067213407017)]"
129,811.2837169234101,-0.1015271228398455,"[('YPA', 1, -0.009302348856388153), ('AOX', 1, 0.0031563230546800504), ('KWE', 1, -0.010391686650679377), ('VSR', 1, -0.008311170212765957), ('VWR', 1, 0.013073979591836739), ('ZNX', 1, -0.026762956669498683), ('MWN', 1, -0.013233082706766848), ('MZJ', 1, -0.0020970012881579), ('VEO', 1, -0.0006074872807349387), ('GJA', 1, -0.028147721546324934), ('TUW', 1, 0.0030095759233925976), ('HBM', 1, 0.00759493670886071), ('WNF', 1, 0.005628517823639822), ('ABM', 1, 0.003728251864125877), ('RLR', 1, 0.013049297345527568), ('GPE', 1, -0.023004828173814322), ('BUL', 1, -0.011076564321803348), ('PKU', 1, -0.02076196408180214), ('VLK', 1, 0.01599886733682585), ('VYQ', 1, 0.01112591083601032), ('EVW', 1, -0.023268775254284547), ('NQW', 1, 0.000780750940449942), ('PHV', 1, -0.011472384802723504), ('DAI', 1, 0.009864364981504324), ('WGQ', 1, 0.0048867587632741355), ('JFL', 1, -0.011517615176151685), ('RLF', 1, -0.008399287921640556), ('NFR', 1, -0.02002556455048994), ('ZKY', 1, -0.006654090181277886), ('STK', 1, -0.0008585858585857954), ('OWG', 1, 0.002989164279486796), ('YLF', 1, -0.0005770794533484439), ('CPM', 1, 0.022484094852516005), ('TGI', 1, 0.009121061359867283), ('MGW', 1, 0.017410860023939975), ('NTR', 1, -0.008312200619892976), ('KKD', 1, -0.01451212526255494), ('JPN', 1, 0.03686745396996451), ('CGS', 1, 0.003727865796831329), ('VOX', 1, -0.02673063742289243)]"
130,856.546370228532,0.05579139869436701,"[('YPA', 1, -0.006992228851260285), ('AOX', 1, 0.00020975387470974802), ('KWE', 1, -0.014539579967689942), ('VSR', 1, -0.019611096211867244), ('VWR', 1, -0.016682404784387823), ('ZNX', 1, -0.015277171540811934), ('MWN', 1, 0.024306613837244723), ('MZJ', 1, -0.009426315631473045), ('VEO', 1, -0.01724792948864076), ('GJA', 1, 0.0007407407407406986), ('TUW', 1, -0.017457719585378985), ('HBM', 1, 0.010050251256281305), ('WNF', 1, 0.010261194029850693), ('ABM', 1, -0.008666941807676371), ('RLR', 1, 0.01981724099966968), ('GPE', 1, -0.007558139534883664), ('BUL', 1, 0.004519551974847649), ('PKU', 1, 0.014841513834411171), ('VLK', 1, 0.018603678929765798), ('VYQ', 1, 0.0024538292651428272), ('EVW', 1, 0.004279600570613572), ('NQW', 1, 0.005319148936170288), ('PHV', 1, 0.00437045023211066), ('DAI', 1, -0.015262515262515264), ('WGQ', 1, -0.001215748620593046), ('JFL', 1, -0.03317340644276904), ('RLF', 1, -0.025335914591543798), ('NFR', 1, 0.020434782608695603), ('ZKY', 1, 0.019518520072699722), ('STK', 1, -0.006874589293838212), ('OWG', 1, -0.02793989817459332), ('YLF', 1, 0.02283404635048946), ('CPM', 1, 0.011313017040231877), ('TGI', 1, -0.006573541495480696), ('MGW', 1, 0.005846910763307021), ('NTR', 1, 0.0075294786191220505), ('KKD', 1, 0.015035845766324338), ('JPN', 1, 0.08595716202130567), ('CGS', 1, 0.005305743467303431), ('VOX', 1, -0.007922535211267531)]"
131,1043.5272904242138,0.2182963196094029,"[('YPA', 1, 0.005599647716205201), ('AOX', 1, -0.006571142819200029), ('KWE', 1, 0.00327868852459024), ('VSR', 1, -0.00017100358451005126), ('VWR', 1, 0.06882202304737522), ('ZNX', 1, -0.008421985815602736), ('MWN', 1, -0.017853157777281897), ('MZJ', 1, 0.0019092644785889488), ('VEO', 1, 0.0069584042059688085), ('GJA', 1, -0.007105847520355352), ('TUW', 1, 0.005274847307051574), ('HBM', 1, 0.007462686567164241), ('WNF', 1, -0.008310249307479211), ('ABM', 1, 0.011795725784068753), ('RLR', 1, -0.009500161934578382), ('GPE', 1, 0.08465143526654952), ('BUL', 1, 0.019855242566510185), ('PKU', 1, -0.025697273581949315), ('VLK', 1, -0.017579861823654102), ('VYQ', 1, 0.007729966503478484), ('EVW', 1, 0.05284090909090907), ('NQW', 1, -0.0026807760141093653), ('PHV', 1, -0.005553510199917538), ('DAI', 1, 0.0), ('WGQ', 1, -0.0011860174781522955), ('JFL', 1, 0.025237487593931678), ('RLF', 1, 0.011053248077722006), ('NFR', 1, -0.003408606731998223), ('ZKY', 1, -0.01087517601359093), ('STK', 1, 0.0014251539675268546), ('OWG', 1, 0.009964230965763939), ('YLF', 1, -0.008365194631905753), ('CPM', 1, 0.013493672656086184), ('TGI', 1, 0.04631927212572378), ('MGW', 1, -0.003898911849147637), ('NTR', 1, 0.03539199097574739), ('KKD', 1, -0.012751498491963623), ('JPN', 1, -0.03947160779310424), ('CGS', 1, -0.009236046971896065), ('VOX', 1, -0.0021295474711624587)]"
132,1257.5457583375141,0.20509139519130137,"[('YPA', 1, 0.009469810126104854), ('AOX', 1, 0.0014073393750802675), ('KWE', 1, 0.0), ('VSR', 1, 0.0022229993160054725), ('VWR', 1, -0.01647199760407299), ('ZNX', 1, -0.010728654447921412), ('MWN', 1, 0.018707869423615835), ('MZJ', 1, 0.021143375680580615), ('VEO', 1, 0.0022266584766584153), ('GJA', 1, 0.002012822424332863), ('TUW', 1, -0.013808340237503451), ('HBM', 1, -0.0024691358024690833), ('WNF', 1, 0.0), ('ABM', 1, -0.005074749691400224), ('RLR', 1, 0.03574931880108993), ('GPE', 1, -0.02349446394815027), ('BUL', 1, -0.008151913302004358), ('PKU', 1, -0.0011793717165219195), ('VLK', 1, 0.025205403147194015), ('VYQ', 1, 0.021452313986192753), ('EVW', 1, -0.01740420939017817), ('NQW', 1, 0.014536323123717826), ('PHV', 1, 0.019331730533339888), ('DAI', 1, 0.022008679479231272), ('WGQ', 1, 0.008499468783201135), ('JFL', 1, -0.024063061817176174), ('RLF', 1, -0.000376979636001787), ('NFR', 1, -0.014536126549807604), ('ZKY', 1, 0.02403840831202778), ('STK', 1, 0.003710292249046962), ('OWG', 1, -0.00202377940804448), ('YLF', 1, 0.030353215163669345), ('CPM', 1, -0.013589955849889616), ('TGI', 1, 0.0031620553359683118), ('MGW', 1, 0.026367291748212025), ('NTR', 1, 0.019610513414135878), ('KKD', 1, 0.013689624502107664), ('JPN', 1, 0.00904060076197363), ('CGS', 1, 0.015448128911972253), ('VOX', 1, 0.009069891516983907)]"
133,1374.904905686309,0.09332395785259102,"[('YPA', 1, 0.013410841428646436), ('AOX', 1, 0.012999831536783375), ('KWE', 1, -0.0008169934640522702), ('VSR', 1, 0.001706159329360982), ('VWR', 1, 0.08495736906211933), ('ZNX', 1, -0.004518752824220419), ('MWN', 1, -0.0025278810408922185), ('MZJ', 1, -0.020912941734056112), ('VEO', 1, 0.01899946372481414), ('GJA', 1, -0.005059147384867248), ('TUW', 1, 0.012601512181461655), ('HBM', 1, 0.02227722772277224), ('WNF', 1, 0.004655493482309025), ('ABM', 1, -0.0012406947890819327), ('RLR', 1, -0.011470062085657196), ('GPE', 1, -0.04977876106194683), ('BUL', 1, -0.004447882421195204), ('PKU', 1, 0.005152425933877243), ('VLK', 1, -0.008693289866884005), ('VYQ', 1, 0.0013767553630879656), ('EVW', 1, -0.03185500480571184), ('NQW', 1, 0.003660449712393252), ('PHV', 1, -0.001093972213105787), ('DAI', 1, -0.008492569002123177), ('WGQ', 1, 0.016545826361777205), ('JFL', 1, -0.017429502621510412), ('RLF', 1, 0.007618176008583932), ('NFR', 1, 0.03340563991323209), ('ZKY', 1, 0.009755070086489636), ('STK', 1, 0.00557018432246315), ('OWG', 1, 0.007604562737642513), ('YLF', 1, 0.0007283138279170738), ('CPM', 1, 0.014196796978809713), ('TGI', 1, -0.014972419227738338), ('MGW', 1, -0.000381361808348404), ('NTR', 1, 0.017764124482436198), ('KKD', 1, -0.005188265364513843), ('JPN', 1, 0.0012587130349479736), ('CGS', 1, -0.007344262295081997), ('VOX', 1, -0.00669721536834689)]"
134,900.7338091106083,-0.34487555802196335,"[('YPA', 1, 0.014732787408062059), ('AOX', 1, 0.004092646945265162), ('KWE', 1, -0.009811937857726981), ('VSR', 1, -0.01413725113502392), ('VWR', 1, 0.011226494527083877), ('ZNX', 1, -0.02178847026781663), ('MWN', 1, 0.005068574836016747), ('MZJ', 1, -0.0033582428221340175), ('VEO', 1, -0.005037215246973818), ('GJA', 1, -0.021236820459134102), ('TUW', 1, -0.00276548672566356), ('HBM', 1, -0.09443099273607741), ('WNF', 1, -0.005560704355884961), ('ABM', 1, -0.004416839199447997), ('RLR', 1, -0.01916116670215028), ('GPE', 1, 0.018626309662398154), ('BUL', 1, 0.0029137529137530246), ('PKU', 1, -0.052221272960273395), ('VLK', 1, 0.012332145793367928), ('VYQ', 1, -0.0174982501749825), ('EVW', 1, 0.011062260672245087), ('NQW', 1, -0.0062521708926710565), ('PHV', 1, 0.0030708575183440736), ('DAI', 1, -0.008565310492505388), ('WGQ', 1, -0.003749085588880643), ('JFL', 1, 0.0008653014133256745), ('RLF', 1, -0.003517986518430538), ('NFR', 1, -0.024349286314021907), ('ZKY', 1, -0.0016983150130677202), ('STK', 1, 5.035753852347117e-05), ('OWG', 1, -0.0007547169811321041), ('YLF', 1, -0.013275779857956735), ('CPM', 1, -0.0035167563094746883), ('TGI', 1, 0.007999999999999972), ('MGW', 1, -0.0008323795650817088), ('NTR', 1, -0.022178477690288682), ('KKD', 1, -0.0388464930781915), ('JPN', 1, -0.03399646300203611), ('CGS', 1, -0.010701545778834752), ('VOX', 1, 0.006742370475514595)]"
135,409.4111253688363,-0.5454693481827977,"[('YPA', 1, -0.014711605091284732), ('AOX', 1, 0.0066321727115716085), ('KWE', 1, -0.05450041288191579), ('VSR', 1, -0.03645475057956542), ('VWR', 1, -0.08465167915625879), ('ZNX', 1, -0.05475638051044082), ('MWN', 1, -0.012830020765351452), ('MZJ', 1, 0.002064234108433024), ('VEO', 1, 0.0008311923832551399), ('GJA', 1, -0.017572007028802683), ('TUW', 1, -0.03743760399334446), ('HBM', 1, 0.0026737967914437933), ('WNF', 1, -0.010251630941286225), ('ABM', 1, -0.03244142520449174), ('RLR', 1, -0.011829824180594785), ('GPE', 1, -0.02914285714285723), ('BUL', 1, -0.01869068371102079), ('PKU', 1, 0.012732394366197133), ('VLK', 1, 0.02152138603140232), ('VYQ', 1, -0.010507836352534081), ('EVW', 1, -0.03815401879646532), ('NQW', 1, -0.006431317721076584), ('PHV', 1, -0.004694815177136419), ('DAI', 1, -0.01943844492440591), ('WGQ', 1, -0.008841976441793003), ('JFL', 1, -0.0240634005763689), ('RLF', 1, 0.03786013210147587), ('NFR', 1, -0.009036144578313138), ('ZKY', 1, -9.874380863377872e-05), ('STK', 1, -0.0014602950803161894), ('OWG', 1, -0.011958710976837901), ('YLF', 1, -0.027366600539193223), ('CPM', 1, -0.01044910386824435), ('TGI', 1, -0.03174603174603177), ('MGW', 1, 0.013641570342601295), ('NTR', 1, -0.04187357401691054), ('KKD', 1, -0.0018751994893073686), ('JPN', 1, 0.006100919356869923), ('CGS', 1, 0.01655982905982918), ('VOX', 1, -0.0028198801550934735)]"
136,708.3226057202194,0.7301010202937093,"[('YPA', 1, 0.02031039708907876), ('AOX', 1, 0.008715866714631409), ('KWE', 1, 0.02445414847161582), ('VSR', 1, 0.030840989779451204), ('VWR', 1, 0.03881140084899943), ('ZNX', 1, 0.03141875306823763), ('MWN', 1, 0.002929907595221894), ('MZJ', 1, 0.0379884883368675), ('VEO', 1, 0.004832012080030312), ('GJA', 1, 0.05023718796173892), ('TUW', 1, 0.022760011524056444), ('HBM', 1, 0.005333333333333338), ('WNF', 1, 0.009416195856873958), ('ABM', 1, 0.012322682332712413), ('RLR', 1, 0.02119714442613956), ('GPE', 1, 0.016185991759858867), ('BUL', 1, 0.013816243955393326), ('PKU', 1, 0.04895416110369388), ('VLK', 1, -0.000795017887902508), ('VYQ', 1, 0.03268108302692134), ('EVW', 1, 0.005687618492051926), ('NQW', 1, 0.006719200731724566), ('PHV', 1, -0.0002895994313320367), ('DAI', 1, 0.0324103209565765), ('WGQ', 1, 0.006142733670823587), ('JFL', 1, 0.004281706776908195), ('RLF', 1, 0.03901302276352711), ('NFR', 1, 0.019539730785931363), ('ZKY', 1, 0.09896327255242823), ('STK', 1, 0.013010590015128512), ('OWG', 1, 0.021531405274557422), ('YLF', 1, 0.01524501856597454), ('CPM', 1, 0.011888111888111808), ('TGI', 1, -0.03770491803278681), ('MGW', 1, -0.0022943633997669992), ('NTR', 1, 0.009525143577531764), ('KKD', 1, 0.009553503617540132), ('JPN', 1, 0.03495195134173651), ('CGS', 1, 0.003152916447714068), ('VOX', 1, 0.0063626723223753874)]"
137,494.92118173568355,-0.3012771613685126,"[('YPA', 1, 0.004920628159502091), ('AOX', 1, -0.00619124387511887), ('KWE', 1, 0.017902813299232656), ('VSR', 1, -0.014437327728741432), ('VWR', 1, -0.03064798598949204), ('ZNX', 1, -0.044740599714421764), ('MWN', 1, -0.011685393258426983), ('MZJ', 1, 0.002218071445248631), ('VEO', 1, 0.018032910060861114), ('GJA', 1, -0.02443539429840808), ('TUW', 1, -0.0030985915492957586), ('HBM', 1, -0.010610079575596827), ('WNF', 1, -0.00559701492537318), ('ABM', 1, -0.011889596602972447), ('RLR', 1, 0.006130350613034988), ('GPE', 1, -0.0298291340863018), ('BUL', 1, -0.017326973620169387), ('PKU', 1, -0.00169707254985147), ('VLK', 1, -0.011735844052512809), ('VYQ', 1, 0.021811662765798493), ('EVW', 1, -0.00884570765661252), ('NQW', 1, -0.005486249432155713), ('PHV', 1, -0.011337151886233451), ('DAI', 1, 0.013105760438890572), ('WGQ', 1, -0.013775118883264333), ('JFL', 1, -0.01470155836518671), ('RLF', 1, -0.015813508154864785), ('NFR', 1, 0.02427597955706986), ('ZKY', 1, -0.035585492653470885), ('STK', 1, 9.956192751896771e-05), ('OWG', 1, -0.05101022698927417), ('YLF', 1, 0.0045589182227945444), ('CPM', 1, 0.00269523151347626), ('TGI', 1, 0.06558773424190797), ('MGW', 1, 0.011051999313540313), ('NTR', 1, -0.04093242680727056), ('KKD', 1, -0.017223630028508054), ('JPN', 1, -0.03283059184002573), ('CGS', 1, -0.00955997904662132), ('VOX', 1, -0.012644889357218105)]"
138,771.0634204963898,0.5579519506364189,"[('YPA', 1, 0.0015897745194183167), ('AOX', 1, -0.0016430820051921847), ('KWE', 1, 0.023450586264656712), ('VSR', 1, 0.015354729968231557), ('VWR', 1, 0.045167118337850046), ('ZNX', 1, 0.05181863477827599), ('MWN', 1, 0.018038502349552794), ('MZJ', 1, 0.022218986604542794), ('VEO', 1, 0.021108568898073547), ('GJA', 1, 0.02360531309297923), ('TUW', 1, 0.021192427239333143), ('HBM', 1, 0.02412868632707771), ('WNF', 1, 0.013133208255159528), ('ABM', 1, 0.02248961466838552), ('RLR', 1, 0.007161945483698575), ('GPE', 1, 0.008358208955223915), ('BUL', 1, 0.005943536404160419), ('PKU', 1, 0.01721206969825744), ('VLK', 1, -6.709158000683882e-05), ('VYQ', 1, 0.011257858570105767), ('EVW', 1, 0.010387710314557543), ('NQW', 1, 0.00966268446943073), ('PHV', 1, 0.021047537868698105), ('DAI', 1, 0.023164861612514923), ('WGQ', 1, 0.007559260872270289), ('JFL', 1, 0.0040286481647271), ('RLF', 1, 0.008140410418836933), ('NFR', 1, 0.01871101871101868), ('ZKY', 1, 0.01846078897014978), ('STK', 1, 0.006470881035340881), ('OWG', 1, 0.022867656722302468), ('YLF', 1, 0.024537203220347657), ('CPM', 1, 0.009373492315114654), ('TGI', 1, -0.009592326139088666), ('MGW', 1, 0.006517975353905747), ('NTR', 1, 0.03645833333333327), ('KKD', 1, 0.013053462793602113), ('JPN', 1, 0.01349164036020496), ('CGS', 1, -0.00251223059632418), ('VOX', 1, -0.035396655994308114)]"
139,993.7374958365521,0.28878827528455536,"[('YPA', 1, -0.015205894568239267), ('AOX', 1, -0.016937536625693774), ('KWE', 1, 0.004091653027823153), ('VSR', 1, 0.011819920247174119), ('VWR', 1, 0.06021319504465561), ('ZNX', 1, 0.044054950260540016), ('MWN', 1, 0.002977963073257934), ('MZJ', 1, -0.008061989003788805), ('VEO', 1, -0.015178894109143436), ('GJA', 1, 0.018092837016164893), ('TUW', 1, -0.006364139457664748), ('HBM', 1, -0.010471204188481685), ('WNF', 1, -0.002777777777777883), ('ABM', 1, 0.01148781171196424), ('RLR', 1, 0.0043515177244745976), ('GPE', 1, 0.06364712847838953), ('BUL', 1, -0.00029542097488922833), ('PKU', 1, 0.012951744307499574), ('VLK', 1, -0.005434782608695668), ('VYQ', 1, 0.009084337349397547), ('EVW', 1, 0.011149724876918564), ('NQW', 1, 0.003097268139899154), ('PHV', 1, 0.004347958416125708), ('DAI', 1, -0.015877683034401624), ('WGQ', 1, -0.012041125073327295), ('JFL', 1, 0.012780502303462615), ('RLF', 1, -0.006038200319609018), ('NFR', 1, 0.00489795918367351), ('ZKY', 1, -0.010953138208072583), ('STK', 1, -0.01271018793273983), ('OWG', 1, 0.035590389310034644), ('YLF', 1, 0.0034285142270827716), ('CPM', 1, -0.010447251621713904), ('TGI', 1, 0.0358353510895883), ('MGW', 1, 0.0009781105602211326), ('NTR', 1, 0.017448352875488553), ('KKD', 1, 0.021594750447405078), ('JPN', 1, 0.012064986573209042), ('CGS', 1, 0.005965005302226973), ('VOX', 1, 0.02563156924211692)]"
140,1099.194566635982,0.10612165812527156,"[('YPA', 1, -0.020662765067813976), ('AOX', 1, -0.0032784737494527655), ('KWE', 1, 0.0179299103504483), ('VSR', 1, 0.01305621049744392), ('VWR', 1, -0.0013586956521738358), ('ZNX', 1, -0.012704174228675027), ('MWN', 1, -0.00244952494061767), ('MZJ', 1, -0.02174037909247557), ('VEO', 1, 0.010275229357798206), ('GJA', 1, -0.0037873270211217056), ('TUW', 1, -0.0025062656641602985), ('HBM', 1, 0.007936507936508002), ('WNF', 1, 0.00928505106778084), ('ABM', 1, 0.010941828254847534), ('RLR', 1, 0.016062559442037518), ('GPE', 1, 0.02671861953799056), ('BUL', 1, 0.011623325453112754), ('PKU', 1, 0.04939162713961633), ('VLK', 1, -0.0020238818053024553), ('VYQ', 1, 0.006996680755546021), ('EVW', 1, 0.026492911356150773), ('NQW', 1, 0.0009020260893699625), ('PHV', 1, -0.00820371180079042), ('DAI', 1, 0.027786077083955772), ('WGQ', 1, 0.0018750585955810053), ('JFL', 1, 0.03374908290535579), ('RLF', 1, 0.0031076322443075316), ('NFR', 1, -0.003249390739236468), ('ZKY', 1, -0.0052659531531106425), ('STK', 1, -0.025948003807043065), ('OWG', 1, 0.0011166253101737398), ('YLF', 1, -0.001795690343176303), ('CPM', 1, -0.011523599227159727), ('TGI', 1, 0.018388655134798242), ('MGW', 1, -0.006738998584810298), ('NTR', 1, 0.0012347372753464592), ('KKD', 1, -0.020165057614450355), ('JPN', 1, -0.04532673458050197), ('CGS', 1, 0.007642640664119097), ('VOX', 1, 0.0023372887450557813)]"
